&
B_ C.23_C 58.6425 167.799
1.95 0.00131512 0 0.000362487
2.05 0.00131512 0 0.000558381
2.15 0.00131512 0 0.000789086
2.25 0.00131512 0 0.00107985
2.35 -0.0154601 0.0181818 0.0014184
2.45 0.00131512 0 0.00182108
2.55 0.00131512 0 0.00232326
2.65 0.00131512 0 0.00284228
2.75 -0.00558833 0.0181818 0.00346258
2.9 -0.00126167 0.0181818 0.00928757
3.1 0.00131512 0 0.0132834
3.3 0.00131512 0 0.0185044
3.5 0.00131512 0 0.0252911
3.7 0 0.0181818 0.0340333
3.95 -0.00723877 0.478788 0.0718378
4.25 -0.000381825 0.127273 0.0986846
4.55 -0.00100284 0.236364 0.134214
4.85 -0.000189848 0.181818 0.158929
&
S.32es_ ZN 2 0.91378
1.55 0.0079474 0 2.51622e-05
1.65 0.0079474 0 7.25257e-05
1.75 0.0079474 0 0.000172035
1.85 0.0079474 0 0.00033204
1.95 0.0079474 0 0.000566395
2.05 0.0079474 0 0.00087561
2.15 0.0079474 0 0.00123977
2.25 0.0079474 0 0.00169874
2.35 0.0079474 0 0.00223314
2.45 0.0079474 0 0.00286876
2.55 0.0079474 0 0.00366144
2.65 0.0079474 0 0.0044807
2.75 0.0079474 0 0.00545984
2.9 0.0079474 0 0.0146545
3.1 0.0079474 0 0.0209619
3.3 0.0079474 0 0.0292031
3.5 0.0079474 0 0.0399158
3.7 0.0079474 0 0.0537151
3.95 0.0079474 0 0.113389
4.25 0.0079474 0 0.155766
4.55 0 2 0.211848
4.85 0.0079474 0 0.25086
&
S.33_ HOH 57.6693 129.818
1.55 7.66938 0 0.015699
1.65 7.66938 0 0.0378224
1.75 7.66938 0 0.0671984
1.85 7.66938 0 0.108969
1.95 7.66938 0 0.155177
2.05 0.769872 0.0238095 0.212206
2.15 0.920517 0.0238095 0.28262
2.25 7.66938 0 0.34844
2.35 7.66938 0 0.431743
2.45 0.480954 0.111111 0.547316
2.55 2.56005 0.00208333 0.65975
2.65 7.66938 0 0.805279
2.75 7.66938 0 0.967268
2.9 1.49441 0.0830357 2.47141
3.1 0.327558 0.916667 3.47555
3.3 -0.0438085 4.89127 4.68152
3.5 0 4.69643 6.60793
3.7 0 7.64524 8.66759
3.95 0 17.8402 18.1342
4.25 0 16.5509 23.9649
4.55 0.784801 3.34702 25.4429
4.85 1.26232 1.5378 31.7327
&
S.33_ ZN 2 1.69502
1.55 0.00794427 0 0.00021485
1.65 0.00794427 0 0.000503712
1.75 0.00794427 0 0.000887271
1.85 0.00794427 0 0.00143266
1.95 0.00794427 0 0.00203599
2.05 0.00794427 0 0.00278061
2.15 0.00794427 0 0.00370001
2.25 0.00794427 0 0.00455942
2.35 0.00794427 0 0.00564709
2.45 0.00794427 0 0.00715611
2.55 0.00794427 0 0.00862415
2.65 0.00794427 0 0.0105243
2.75 0.00794427 0 0.0126394
2.9 0.00794427 0 0.0322788
3.1 0.00794427 0 0.0453898
3.3 0.00794427 0 0.061136
3.5 0.00794427 0 0.0862889
3.7 0.00794427 0 0.113182
3.95 -0.0252595 1 0.236786
4.25 -0.0172763 1 0.312917
4.55 0.00794427 0 0.332214
4.85 0.00794427 0 0.414341
&
S.34_ CA 3.60225 1.442
1.55 0.0455671 0 1e-05
1.65 0.0455671 0 1e-05
1.75 0.0455671 0 1e-05
1.85 0.0455671 0 1.00006e-05
1.95 0.0455671 0 1e-05
2.05 0.0455671 0 1.00007e-05
2.15 0.0455671 0 1.01082e-05
2.25 0.0455671 0 1.00942e-05
2.35 0.0455671 0 1.01613e-05
2.45 0.0455671 0 1.04888e-05
2.55 0.0455671 0 1.31675e-05
2.65 0.0455671 0 3.4706e-05
2.75 0.0455671 0 8.86315e-05
2.9 -2.85653 0.333333 0.000905121
3.1 -2.06496 0.666667 0.00429615
3.3 -0.241176 0.153785 0.0131793
3.5 -0.153382 0.627903 0.0297458
3.7 -0.103949 1.16132 0.0554854
3.95 -0.0395989 0.657738 0.157575
4.25 0.0455671 0 0.266367
4.55 0.0455671 0 0.383187
4.85 0.0453195 0.00150263 0.531241
&
S.34_ HOH 1613.41 856.842
1.55 -11.625 2.28267 1e-05
1.65 -10.7917 0.500751 1e-05
1.75 -9.54216 0.143233 1e-05
1.85 -11.2149 0.834085 1.03345e-05
1.95 -3.24102 0.000375657 1.00001e-05
2.05 -10.2101 0.503425 1.04061e-05
2.15 -9.69002 2 7.4278e-05
2.25 -8.91565 1.2913 6.59676e-05
2.35 -4.22316 0.00722567 0.000105872
2.45 -3.40592 0.021434 0.000300419
2.55 -5.64426 1.33484 0.00189212
2.65 -1.52942 0.0678033 0.0146904
2.75 -2.59709 0.731872 0.0467332
2.9 -1.31042 2.88287 0.531894
3.1 -1.51996 11.6443 2.54686
3.3 -1.2349 26.9035 7.82526
3.5 -1.62718 90.7277 17.6692
3.7 -1.75178 190.831 32.9637
3.95 -1.27772 335.974 93.626
4.25 -0.689513 315.392 158.27
4.55 -0.329507 316.547 227.685
4.85 0 312.792 315.66
&
S.34_ MG 6.66144 7.08763
1.55 0.303693 0 1e-05
1.65 0.303693 0 1e-05
1.75 0.303693 0 1e-05
1.85 0.303693 0 1.00028e-05
1.95 0.303693 0 1e-05
2.05 0.303693 0 1.00034e-05
2.15 0.303693 0 1.05317e-05
2.25 0.303693 0 1.0463e-05
2.35 0.303693 0 1.0793e-05
2.45 0.303693 0 1.24023e-05
2.55 0.303693 0 2.55685e-05
2.65 0.303693 0 0.000131433
2.75 0.303693 0 0.000396485
2.9 0.303693 0 0.00440964
3.1 -1.17213 0.2 0.021077
3.3 -0.600269 1.06757 0.0647389
3.5 -0.579943 1.42509 0.146166
3.7 -0.815976 2.99409 0.272679
3.95 0.0976675 0.5 0.774465
4.25 0.303693 0 1.30919
4.55 0.278651 0.138904 1.88338
4.85 0.249266 0.335781 2.61109
&
S.34_ MN 1.0034 3.19244
1.55 0.0319395 0 1e-05
1.65 0.0319395 0 1e-05
1.75 0.0319395 0 1e-05
1.85 0.0319395 0 1.00012e-05
1.95 0.0319395 0 1e-05
2.05 0.0319395 0 1.00015e-05
2.15 0.0319395 0 1.02395e-05
2.25 0.0319395 0 1.02085e-05
2.35 0.0319395 0 1.03572e-05
2.45 0.0319395 0 1.1082e-05
2.55 0.0319395 0 1.70124e-05
2.65 0.0319395 0 6.46965e-05
2.75 0.0319395 0 0.000184082
2.9 0.0319395 0 0.0019917
3.1 0.0319395 0 0.00949909
3.3 -0.170068 1.00075 0.0291654
3.5 0.0314591 0.000375657 0.0658421
3.7 0.0313078 0.00100737 0.122827
3.95 0.0318257 0.000631712 0.348843
4.25 0.0319395 0 0.589696
4.55 0.0318927 0.000631712 0.848324
4.85 0.0319395 0 1.1761
&
S.34_ ZN 194.233 11.1877
1.55 8.8759 0 1e-05
1.65 8.8759 0 1e-05
1.75 8.8759 0 1e-05
1.85 8.8759 0 1.00044e-05
1.95 8.8759 0 1e-05
2.05 8.8759 0 1.00053e-05
2.15 -7.06398 0.0149254 1.08393e-05
2.25 -11.0856 1.5 1.07308e-05
2.35 8.8759 0 1.12518e-05
2.45 -0.842725 0.0588235 1.3792e-05
2.55 -8.66657 1.00075 3.45746e-05
2.65 -0.31916 0.0588235 0.00020168
2.75 -7.02888 1.5 0.000620059
2.9 -8.59845 38.5224 0.00695476
3.1 -8.15433 144.958 0.0332639
3.3 -2.42025 4.79859 0.102183
3.5 -0.643881 0.640301 0.230714
3.7 5.27425 0.00112697 0.430413
3.95 7.31647 0.000375657 1.22247
4.25 2.07337 0.111111 2.06653
4.55 3.90875 0.000631712 2.97287
4.85 1.35046 1.06757 4.12155
&
CA C.23_C 1612.61 1612.61
1.55 9.71041 0 0.166196
1.65 10.7337 0 0.462429
1.75 11.4557 0 0.951948
1.85 11.951 0 1.56212
1.95 12.3295 0 2.28068
2.05 12.6363 0 3.09974
2.15 12.8962 0 4.01957
2.25 13.125 0 5.05328
2.35 13.3303 0 6.20453
2.45 13.5274 0 7.55633
2.55 6.73815 0.0106275 9.04956
2.65 10.3802 0.000321983 10.7802
2.75 14.048 0 12.7177
2.9 8.63348 0.00570992 32.3823
3.1 1.43641 10.3067 43.6907
3.3 -0.34036 80.7638 57.9223
3.5 -1.73513 425.249 75.6014
3.7 -0.879 230.5 96.4655
3.95 1.88009 28.8299 190.458
4.25 0.134054 224.058 258.24
4.55 0.305277 240.836 329.418
4.85 0.214061 372.048 464.526
&
CA C.23_de 1567.94 1567.94
1.55 7.9797 0 0.161594
1.65 9.00302 0 0.449622
1.75 9.72503 0 0.925582
1.85 10.2203 0 1.51885
1.95 10.5988 0 2.21752
2.05 3.63228 0.0144033 3.01388
2.15 11.1655 0 3.90824
2.25 11.3943 0 4.91332
2.35 0.674401 0.555556 6.03268
2.45 2.3631 0.125 7.34704
2.55 0.102521 1.43554 8.79891
2.65 -2.35246 19.916 10.4816
2.75 -3.3838 65.9006 12.3654
2.9 -3.83822 264.326 31.4854
3.1 -2.99114 152.876 42.4805
3.3 -3.51649 342.73 56.318
3.5 -3.5146 446.495 73.5075
3.7 -1.93156 116.991 93.7937
3.95 -0.21864 41.6552 185.183
4.25 1.47861 10.3463 251.088
4.55 1.07968 19.6681 320.294
4.85 -0.0392046 84.9086 451.66
&
CA C.23_nq 357.947 357.947
1.55 7.47644 0 0.036898
1.65 8.49963 0 0.102652
1.75 9.22161 0 0.21131
1.85 9.71688 0 0.346748
1.95 10.0953 0 0.506246
2.05 10.4021 0 0.68805
2.15 10.662 0 0.892223
2.25 10.8909 0 1.12167
2.35 11.0961 0 1.37721
2.45 11.2932 0 1.67727
2.55 4.49342 0.0107404 2.00872
2.65 6.40657 0.00188041 2.39287
2.75 -1.89634 9 2.82292
2.9 -1.86673 22.2477 7.18784
3.1 -0.428057 7.12125 9.69793
3.3 -2.60867 83.5685 12.8569
3.5 -2.97009 156.563 16.7811
3.7 -0.943922 26.3377 21.4123
3.95 2.97548 1.03234 42.2756
4.25 1.72129 4.90614 57.3211
4.55 2.01117 4.6835 73.1203
4.85 0.150004 42.4746 103.11
&
CA C.23_r 19.2083 19.2083
1.55 7.05564 0 0.0019895
1.65 8.07578 0 0.00551803
1.75 8.79687 0 0.0113489
1.85 9.29182 0 0.0186168
1.95 9.67009 0 0.0271759
2.05 9.97683 0 0.0369319
2.15 10.2366 0 0.0478883
2.25 10.4654 0 0.0602013
2.35 10.6707 0 0.0739141
2.45 10.8677 0 0.0900159
2.55 11.0481 0 0.107802
2.65 11.223 0 0.128417
2.75 11.3883 0 0.151494
2.9 12.3229 0 0.385726
3.1 12.6224 0 0.520424
3.3 12.9044 0 0.689942
3.5 13.1707 0 0.900524
3.7 4.05609 0.115942 1.14904
3.95 5.453 0.0566183 2.26862
4.25 2.83646 1.05101 3.076
4.55 1.27282 6.40338 3.92382
4.85 1.02394 11.5814 5.53314
&
CA C.31 121.756 121.756
1.55 9.58722 0 0.0125574
1.65 10.6101 0 0.0349237
1.75 11.3319 0 0.0718834
1.85 11.8272 0 0.117953
1.95 12.2056 0 0.172206
2.05 12.5124 0 0.234046
2.15 12.7723 0 0.303495
2.25 13.0011 0 0.381543
2.35 13.2064 0 0.468465
2.45 13.4035 0 0.570529
2.55 13.5838 0 0.683271
2.65 13.7588 0 0.81394
2.75 2.4067 1.00444 0.960221
2.9 14.8587 0 2.44494
3.1 8.83442 0.0055668 3.29875
3.3 15.4402 0 4.37327
3.5 5.75882 0.209036 5.70808
3.7 4.0283 1.50534 7.28337
3.95 2.84447 9.70949 14.38
4.25 1.95113 32.1657 19.4977
4.55 2.42822 25.4636 24.8718
4.85 2.06385 51.6924 35.0727
&
CA C.32 2383.03 2383.03
1.55 10.006 0 0.245592
1.65 11.0293 0 0.68335
1.75 11.7513 0 1.40674
1.85 12.2466 0 2.30842
1.95 12.625 0 3.37028
2.05 12.9319 0 4.58063
2.15 13.1917 0 5.93991
2.25 13.4206 0 7.46748
2.35 13.6258 0 9.16873
2.45 7.40826 0.00609756 11.1664
2.55 14.0033 0 13.373
2.65 14.1783 0 15.9305
2.75 14.3436 0 18.7935
2.9 5.82126 0.127955 47.8529
3.1 5.33135 0.281786 64.5638
3.3 5.63532 0.275653 85.5946
3.5 2.25027 10.6212 111.72
3.7 1.69654 23.5773 142.552
3.95 1.01602 91.9324 281.449
4.25 -0.478671 555.688 381.614
4.55 -0.762478 941.478 486.798
4.85 -0.203396 759.043 686.453
&
CA C.32_g_CA 510.914 510.914
1.55 8.11462 0 0.0526619
1.65 9.13786 0 0.146516
1.75 9.85986 0 0.301607
1.85 10.3551 0 0.494925
1.95 10.7336 0 0.722583
2.05 11.0404 0 0.982079
2.15 11.3003 0 1.2735
2.25 11.5291 0 1.60101
2.35 11.7344 0 1.96575
2.45 11.9315 0 2.39404
2.55 12.1118 0 2.86713
2.65 12.2868 0 3.41545
2.75 12.4521 0 4.02927
2.9 13.3867 0 10.2595
3.1 13.6862 0 13.8423
3.3 5.03474 0.0758033 18.3512
3.5 5.1645 0.0869014 23.9524
3.7 1.57071 4.03348 30.5626
3.95 0.339211 27.286 60.3417
4.25 -1.26015 183.13 81.8168
4.55 -0.708835 134.601 104.368
4.85 -0.548571 161.7 147.173
&
CA C.33 136.919 136.919
1.55 8.47958 0 0.0141201
1.65 9.50248 0 0.0392717
1.75 10.2244 0 0.0808343
1.85 10.7196 0 0.132641
1.95 11.098 0 0.193651
2.05 11.4049 0 0.263192
2.15 11.6647 0 0.34129
2.25 11.8936 0 0.429058
2.35 12.0988 0 0.526804
2.45 12.2959 0 0.641579
2.55 12.4762 0 0.768362
2.65 12.6512 0 0.915304
2.75 12.8165 0 1.0798
2.9 13.7511 0 2.74943
3.1 14.0506 0 3.70956
3.3 6.41105 0.0275509 4.9179
3.5 4.25741 0.30994 6.41895
3.7 2.53047 2.22399 8.19041
3.95 1.65285 10.561 16.1708
4.25 0.719825 36.403 21.9259
4.55 1.39166 23.7185 27.9693
4.85 0.74782 63.6745 39.4406
&
CA C.33_CA 1632.76 1632.76
1.55 9.59955 0 0.168273
1.65 10.6229 0 0.468208
1.75 11.3449 0 0.963844
1.85 11.8402 0 1.58164
1.95 12.2186 0 2.30919
2.05 12.5255 0 3.13847
2.15 12.7853 0 4.0698
2.25 13.0142 0 5.11643
2.35 13.2194 0 6.28206
2.45 13.4165 0 7.65076
2.55 13.5969 0 9.16265
2.65 13.7719 0 10.915
2.75 13.9371 0 12.8766
2.9 8.45705 0.00609756 32.787
3.1 15.1713 0 44.2367
3.3 8.72849 0.00831766 58.6462
3.5 2.93129 3.5801 76.5462
3.7 2.75496 5.44903 97.671
3.95 0.768681 78.4108 192.838
4.25 -0.651435 439.896 261.468
4.55 -0.560059 512.14 333.535
4.85 -0.363423 593.271 470.331
&
CA C.ar2 47.8647 47.8647
1.55 9.78296 0 0.00494267
1.65 10.805 0 0.0137353
1.75 11.5267 0 0.028265
1.85 12.0218 0 0.0463759
1.95 12.4002 0 0.0677039
2.05 12.707 0 0.0920147
2.15 12.9668 0 0.119317
2.25 13.1957 0 0.149999
2.35 13.4009 0 0.18417
2.45 13.598 0 0.224293
2.55 13.7783 0 0.268614
2.65 13.9533 0 0.319983
2.75 14.1186 0 0.377489
2.9 15.0532 0 0.961166
3.1 15.3527 0 1.29682
3.3 9.63196 0.00403529 1.71923
3.5 7.14875 0.0632425 2.24398
3.7 5.19291 0.57059 2.86325
3.95 6.07251 0.467456 5.6531
4.25 3.97091 5.18431 7.66498
4.55 3.48617 10.7382 9.77765
4.85 2.77496 30.8369 13.7879
&
CA C.ar2_h 29.929 29.929
1.55 7.61084 0 0.00309432
1.65 8.63213 0 0.00859221
1.75 9.35356 0 0.0176774
1.85 9.84863 0 0.0290018
1.95 10.227 0 0.0423379
2.05 10.5337 0 0.057539
2.15 10.7936 0 0.0746105
2.25 11.0224 0 0.0937956
2.35 11.2276 0 0.115162
2.45 11.4247 0 0.140251
2.55 11.605 0 0.167964
2.65 11.78 0 0.200084
2.75 5.61795 0.00558659 0.236042
2.9 0.663019 2.02168 0.601005
3.1 3.84833 0.112822 0.810881
3.3 1.24503 2.02061 1.07501
3.5 4.84437 0.0720999 1.40313
3.7 1.4943 2.62271 1.79035
3.95 2.29374 2.32802 3.53479
4.25 2.00607 4.20866 4.79279
4.55 1.36656 10.1766 6.11381
4.85 2.18028 6.36021 8.62132
&
CA C.ar3 13.5717 13.5717
1.55 8.77598 0 0.00140862
1.65 9.79479 0 0.0039017
1.75 10.5155 0 0.00802147
1.85 11.0103 0 0.0131567
1.95 11.3885 0 0.0192041
2.05 11.6952 0 0.0260972
2.15 11.955 0 0.0338384
2.25 12.1838 0 0.0425382
2.35 12.389 0 0.052227
2.45 12.586 0 0.0636037
2.55 12.7664 0 0.0761706
2.65 12.9413 0 0.0907359
2.75 13.1066 0 0.107041
2.9 14.0412 0 0.272538
3.1 14.3407 0 0.367709
3.3 8.52982 0.00441662 0.487482
3.5 9.72945 0.00173085 0.636269
3.7 2.75108 2.38379 0.81186
3.95 5.3317 0.356397 1.6029
4.25 3.24251 3.90386 2.17335
4.55 3.22495 5.06806 2.77238
4.85 4.57458 1.85339 3.90944
&
CA C.ar3_y_CZ 11.7405 11.7405
1.55 7.84014 0 0.00121991
1.65 8.85824 0 0.00337663
1.75 9.57874 0 0.00694055
1.85 10.0735 0 0.0113829
1.95 10.4516 0 0.0166144
2.05 10.7583 0 0.0225775
2.15 11.0181 0 0.0292742
2.25 11.2469 0 0.0368002
2.35 11.4521 0 0.0451818
2.45 11.6491 0 0.0550235
2.55 11.8294 0 0.0658949
2.65 12.0044 0 0.078495
2.75 12.1697 0 0.0926004
2.9 13.1042 0 0.235768
3.1 13.4037 0 0.318098
3.3 7.69769 0.00397614 0.421711
3.5 3.41532 0.376731 0.550423
3.7 7.85941 0.00563727 0.702324
3.95 4.05352 0.50134 1.38663
4.25 12.996 7.88566e-05 1.88012
4.55 15.4239 0 2.39833
4.85 1.87023 10.8528 3.38197
&
CA N.41 87.8315 87.8315
1.55 6.83003 0 0.00906142
1.65 7.85269 0 0.0251959
1.75 8.57451 0 0.0518577
1.85 9.06973 0 0.0850911
1.95 9.44813 0 0.124228
2.05 9.75495 0 0.168838
2.15 10.0148 0 0.218937
2.25 10.2436 0 0.275239
2.35 10.4489 0 0.337942
2.45 10.646 0 0.411569
2.55 5.61338 0.00182631 0.492898
2.65 2.27771 0.0614525 0.58716
2.75 11.1666 0 0.692683
2.9 7.37684 0.00111657 1.76373
3.1 7.89729 0.000893256 2.37964
3.3 3.24413 0.125625 3.15477
3.5 2.68202 0.287673 4.11768
3.7 2.64512 0.380866 5.25405
3.95 -0.313035 14.485 10.3734
4.25 -0.419873 21.8546 14.0652
4.55 -0.630435 34.4123 17.9419
4.85 0.465416 16.2201 25.3006
&
CA N.ar2 8.43086 8.43086
1.55 6.85904 0 0.000878837
1.65 7.87509 0 0.00242757
1.75 8.59499 0 0.00498681
1.85 9.0895 0 0.00817685
1.95 9.46755 0 0.0119336
2.05 9.77417 0 0.0162156
2.15 10.0339 0 0.0210246
2.25 10.2627 0 0.026429
2.35 10.4678 0 0.0324478
2.45 10.6649 0 0.0395151
2.55 10.8452 0 0.0473218
2.65 11.0201 0 0.0563699
2.75 11.1854 0 0.066499
2.9 12.1199 0 0.169307
3.1 12.4194 0 0.228428
3.3 10.7678 5.91424e-05 0.302833
3.5 12.9677 0 0.395261
3.7 13.2114 0 0.50434
3.95 3.2071 0.436765 0.995741
4.25 1.38578 3.65989 1.35011
4.55 3.40586 0.619266 1.72224
4.85 1.95799 3.71488 2.42859
&
CA N.ar2_h 36.3758 36.3758
1.55 7.27405 0 0.00375868
1.65 8.2957 0 0.0104408
1.75 9.01724 0 0.021483
1.85 9.51235 0 0.0352467
1.95 9.89069 0 0.0514554
2.05 3.03211 0.0129285 0.0699309
2.15 2.75739 0.0220716 0.0906795
2.25 -1.52103 2.0022 0.113997
2.35 4.61438 0.00531187 0.139966
2.45 2.09945 0.0801363 0.170459
2.55 11.2688 0 0.204142
2.65 6.31485 0.00167836 0.24318
2.75 -0.751175 2.33333 0.286883
2.9 3.16498 0.118323 0.73046
3.1 3.32053 0.136646 0.985544
3.3 4.29557 0.068323 1.30657
3.5 13.3915 0 1.70536
3.7 4.56078 0.0872827 2.17599
3.95 1.79499 2.73885 4.29619
4.25 2.57837 1.69658 5.82516
4.55 0.620622 15.3299 7.43073
4.85 1.23093 11.7422 10.4784
&
CA N.pl31_nq 389.907 389.907
1.55 7.46655 0 0.0401916
1.65 8.48975 0 0.111817
1.75 9.21173 0 0.230176
1.85 9.70701 0 0.377707
1.95 10.0854 0 0.551446
2.05 5.23273 0.00173085 0.749482
2.15 10.6521 0 0.971884
2.25 10.881 0 1.22182
2.35 4.57484 0.00671762 1.50018
2.45 -0.922742 2 1.82703
2.55 2.34606 0.0911331 2.18807
2.65 2.7221 0.0745342 2.60652
2.75 2.71105 0.088908 3.07497
2.9 0.297816 2.52897 7.82961
3.1 -1.21452 15.4819 10.5638
3.3 -0.975628 16.1634 14.0048
3.5 -0.716337 16.2783 18.2794
3.7 -1.95913 71.9763 23.3241
3.95 -1.94666 140.346 46.0502
4.25 -0.504956 45.0092 62.439
4.55 -0.518911 58.2217 79.6489
4.85 0.814606 21.6376 112.316
&
CA N.pl31_r 84.2386 84.2386
1.55 7.31716 0 0.00869116
1.65 8.33978 0 0.0241656
1.75 9.0616 0 0.0497368
1.85 9.55681 0 0.0816108
1.95 9.93521 0 0.119147
2.05 10.242 0 0.161932
2.15 10.5019 0 0.209982
2.25 10.7307 0 0.26398
2.35 10.936 0 0.324118
2.45 11.1331 0 0.394733
2.55 11.3134 0 0.472736
2.65 2.8231 0.057971 0.563142
2.75 2.98837 0.057971 0.664348
2.9 5.05393 0.0187022 1.69158
3.1 3.85165 0.0840033 2.2823
3.3 2.33689 0.506579 3.02572
3.5 5.59485 0.0254245 3.94924
3.7 0.128637 7.67738 5.03913
3.95 0.516917 10.2804 9.94906
4.25 0.00258283 23.3136 13.4898
4.55 1.06178 10.3116 17.208
4.85 0.275985 31.9049 24.2657
&
CA N.pl32_N 2292.86 2292.86
1.55 9.65053 0 0.2363
1.65 10.6739 0 0.657494
1.75 11.3959 0 1.35351
1.85 11.8912 0 2.22107
1.95 12.2696 0 3.24275
2.05 12.5764 0 4.40731
2.15 12.8363 0 5.71516
2.25 13.0652 0 7.18493
2.35 6.49731 0.00873013 8.82181
2.45 13.4675 0 10.7439
2.55 13.6478 0 12.867
2.65 13.8228 0 15.3277
2.75 9.55663 0.000830565 18.0824
2.9 8.51209 0.00607287 46.0423
3.1 9.15662 0.00429801 62.1209
3.3 4.60389 0.54194 82.3559
3.5 2.71297 4.68659 107.493
3.7 0.00164274 89.9943 137.158
3.95 -0.74742 375.799 270.8
4.25 -0.654007 464.101 367.175
4.55 -0.977777 818.364 468.378
4.85 -0.217155 539.356 660.479
&
CA N.pl32_r 7.83751 7.83751
1.55 6.73146 0 0.00081769
1.65 7.74696 0 0.00225742
1.75 8.4667 0 0.00463655
1.85 8.96115 0 0.00760208
1.95 9.33917 0 0.0110944
2.05 9.64578 0 0.0150751
2.15 9.90548 0 0.0195456
2.25 10.1342 0 0.0245696
2.35 10.3394 0 0.0301648
2.45 10.5365 0 0.0367348
2.55 10.7167 0 0.0439921
2.65 10.8917 0 0.0524034
2.75 11.057 0 0.0618196
2.9 11.9915 0 0.157393
3.1 12.291 0 0.212353
3.3 6.08237 0.00657895 0.281521
3.5 7.07707 0.00317058 0.367444
3.7 1.57007 1 0.468846
3.95 6.73514 0.0112688 0.925663
4.25 4.86649 0.0990807 1.25509
4.55 3.86916 0.342672 1.60103
4.85 1.28955 6.37474 2.25767
&
CA N.pl33 5.28944 5.28944
1.55 5.00871 0 0.0005551
1.65 6.02046 0 0.00152676
1.75 6.73912 0 0.0031324
1.85 7.23316 0 0.0051338
1.95 7.61098 0 0.00749073
2.05 7.91747 0 0.0101773
2.15 8.1771 0 0.0131943
2.25 8.40581 0 0.016585
2.35 8.61094 0 0.0203611
2.45 8.80796 0 0.0247951
2.55 8.98822 0 0.029693
2.65 9.16317 0 0.0353697
2.75 9.3284 0 0.0417245
2.9 10.2629 0 0.106226
3.1 10.5624 0 0.143317
3.3 10.8443 0 0.189998
3.5 9.17711 5.91424e-05 0.247986
3.7 11.3544 0 0.316422
3.95 5.25596 0.00877893 0.624722
4.25 0.0497235 2.17368 0.847051
4.55 0.661599 1.50378 1.08052
4.85 0.941299 1.60314 1.52368
&
CA O.21_O 1344.1 1344.1
1.55 9.59909 0 0.138526
1.65 7.89375 0.000143123 0.385435
1.75 7.84192 0.000321983 0.793446
1.85 -1.92516 9.50621 1.30202
1.95 -1.49384 9.0165 1.90094
2.05 -0.666454 5.35755 2.58362
2.15 -2.40121 39.3746 3.3503
2.25 -3.24063 114.595 4.21189
2.35 -3.80976 248.582 5.17145
2.45 -3.25342 173.564 6.29818
2.55 -2.3375 83.1757 7.54277
2.65 -1.12682 29.5258 8.98528
2.75 -0.385926 16.6042 10.6001
2.9 3.13314 1.25257 26.9905
3.1 0.987362 14.4473 36.416
3.3 1.28452 14.2295 48.278
3.5 3.14462 2.89096 63.0135
3.7 2.56956 6.55589 80.4036
3.95 2.61206 12.405 158.746
4.25 2.21369 25.0515 215.242
4.55 0.146141 252.629 274.569
4.85 0.368076 285.339 387.181
&
CA O.21_nq 435.492 435.492
1.55 1.48439 0.00376081 0.0448894
1.65 -4.17277 3.0039 0.124888
1.75 -4.95398 13.5057 0.257085
1.85 -4.53035 14.5089 0.421865
1.95 3.5923 0.00627579 0.615917
2.05 -0.127418 0.352418 0.837106
2.15 -3.39935 12.0477 1.08551
2.25 -3.88406 24.5928 1.36467
2.35 -4.6095 62.3729 1.67557
2.45 -4.66691 80.4508 2.04063
2.55 -4.14042 56.911 2.44388
2.65 -3.29029 28.9727 2.91126
2.75 0.0134209 1.25597 3.43447
2.9 0.28213 2.44446 8.745
3.1 0.0687531 4.08256 11.7989
3.3 0.775849 2.66871 15.6422
3.5 1.89323 1.13949 20.4165
3.7 2.44183 0.840037 26.051
3.95 1.52467 4.15001 51.4341
4.25 1.53718 5.55699 69.739
4.55 -0.626436 61.6892 88.9609
4.85 -0.166811 54.9363 125.447
&
CA O.31_st 143.163 143.163
1.55 8.14004 0 0.0147636
1.65 9.16297 0 0.0410624
1.75 9.88487 0 0.0845206
1.85 10.3801 0 0.13869
1.95 10.7585 0 0.202483
2.05 6.33902 0.00111882 0.275196
2.15 3.72412 0.0199938 0.356856
2.25 4.04998 0.0181446 0.448627
2.35 1.97548 0.177434 0.550831
2.45 0.381435 1.06401 0.670841
2.55 1.46908 0.429433 0.803406
2.65 -1.1515 7.03084 0.957051
2.75 2.7817 0.162403 1.12905
2.9 2.55253 0.520039 2.87483
3.1 2.19264 1.00559 3.87875
3.3 2.55269 0.930054 5.1422
3.5 1.60149 3.14265 6.71171
3.7 1.03048 7.09784 8.56397
3.95 1.09933 13.0814 16.9084
4.25 0.836992 23.0574 22.9259
4.55 -0.139348 78.0823 29.2449
4.85 2.56838 7.34279 41.2394
&
CA O.31_y 34.5068 34.5068
1.55 7.79565 0 0.00356608
1.65 8.81722 0 0.00990492
1.75 9.53872 0 0.0203797
1.85 10.0338 0 0.0334363
1.95 10.4122 0 0.0488122
2.05 10.719 0 0.0663384
2.15 10.9788 0 0.0860211
2.25 11.2076 0 0.108141
2.35 11.4128 0 0.132775
2.45 1.07781 0.375 0.161701
2.55 11.7903 0 0.193654
2.65 11.9652 0 0.230687
2.75 6.14252 0.00397614 0.272144
2.9 7.82102 0.00188444 0.692931
3.1 2.5347 0.505093 0.934909
3.3 8.48705 0.00173085 1.23944
3.5 1.01375 4 1.61774
3.7 5.07561 0.0878635 2.06419
3.95 1.46791 6.39862 4.07546
