&
B C.23_C 58.6425 167.799
2.9 0.643185 2.30572 43.0721
3.1 1.01754 1.01812 57.6946
3.3 0.872551 3.81582 75.9361
3.5 0.326419 17.1021 98.1929
3.7 0.113597 45.2243 125.62
3.95 0.176291 69.8708 250.001
4.25 0.0883705 155.759 331.924
4.55 0.0289 202.643 396.927
4.85 0 245.087 474.246
&
P.23 C.23_C 41.5313 119.95
1.55 7.45395 0 1.59373e-05
1.65 7.45395 0 0.000216912
1.75 7.45395 0 0.000576422
1.85 7.45395 0 0.00246574
1.95 7.45395 0 0.00637774
2.05 7.45395 0 0.0179667
2.15 7.45395 0 0.0315195
2.25 7.45395 0 0.0537164
2.35 7.45395 0 0.0776324
2.45 7.45395 0 0.127971
2.55 7.45395 0 0.169002
2.65 7.45395 0 0.237461
2.75 7.45395 0 0.320367
2.9 7.45395 0 0.98412
3.1 7.45395 0 1.68157
3.3 7.45395 0 2.74111
3.5 7.45395 0 4.33652
3.7 0.721484 0.450258 6.41478
3.95 0.929963 1.17016 15.4704
4.25 0.482458 2.54733 21.8758
4.55 0.044051 17.1385 31.584
4.85 0.076653 20.2251 33.8165
&
P.23 C.23_de 9.73035 23.6964
1.55 2.66064 0 1.11729e-05
1.65 2.66064 0 5.0876e-05
1.75 2.66064 0 0.000121898
1.85 2.66064 0 0.000495137
1.95 2.66064 0 0.00126796
2.05 2.66064 0 0.00355739
2.15 2.66064 0 0.00623477
2.25 2.66064 0 0.0106198
2.35 2.66064 0 0.0153445
2.45 2.66064 0 0.0252891
2.55 2.66064 0 0.0333947
2.65 2.66064 0 0.046919
2.75 2.66064 0 0.0632972
2.9 2.66064 0 0.194423
3.1 2.66064 0 0.332205
3.3 2.66064 0 0.541521
3.5 0.294201 0.5 0.856698
3.7 0.167584 0.030303 1.26726
3.95 0.668181 1.18626 3.05622
4.25 0.296208 2.66957 4.32162
4.55 0.351734 2.29272 6.2395
4.85 0.00466372 3.0515 6.68054
&
P.23 C.23_nq 15.3788 14.6775
1.55 1.53409 0 1.07265e-05
1.65 1.53409 0 3.53185e-05
1.75 1.53409 0 7.93096e-05
1.85 1.53409 0 0.000310494
1.95 1.53409 0 0.00078918
2.05 1.53409 0 0.00220725
2.15 1.53409 0 0.00386562
2.25 1.53409 0 0.00658172
2.35 1.53409 0 0.00950818
2.45 1.53409 0 0.0156678
2.55 1.53409 0 0.0206885
2.65 1.53409 0 0.0290654
2.75 1.53409 0 0.0392101
2.9 1.53409 0 0.120429
3.1 1.53409 0 0.205771
3.3 1.53409 0 0.335421
3.5 1.53409 0 0.530642
3.7 1.53409 0 0.784945
3.95 0.0819638 1.34893 1.89302
4.25 0 2.84538 2.67681
4.55 0.157444 2.49294 3.86475
4.85 -0.280594 8.69156 4.13793
&
P.23 C.23_r 20.3579 10.3233
1.55 2.24463 0 1.0511e-05
1.65 2.24463 0 2.78075e-05
1.75 2.24463 0 5.87482e-05
1.85 2.24463 0 0.000221349
1.95 2.24463 0 0.000558029
2.05 2.24463 0 0.00155541
2.15 2.24463 0 0.00272181
2.25 2.24463 0 0.00463216
2.35 2.24463 0 0.00669045
2.45 2.24463 0 0.0110228
2.55 2.24463 0 0.014554
2.65 2.24463 0 0.0204458
2.75 2.24463 0 0.027581
2.9 2.24463 0 0.0847058
3.1 2.24463 0 0.14473
3.3 2.24463 0 0.235918
3.5 0.556941 0.00671141 0.373225
3.7 2.24463 0 0.552086
3.95 0.913783 0.391453 1.33144
4.25 -0.422231 7.37608 1.88271
4.55 0 4.34175 2.71823
4.85 -0.319055 8.24189 2.91037
&
P.23 C.31 51.3122 139.843
1.55 7.91407 0 1.69219e-05
1.65 7.91407 0 0.000251227
1.75 7.91407 0 0.000670361
1.85 7.91407 0 0.00287301
1.95 7.91407 0 0.0074338
2.05 7.91407 0 0.0209447
2.15 7.91407 0 0.0367452
2.25 7.91407 0 0.0626234
2.35 7.91407 0 0.0905057
2.45 7.91407 0 0.149193
2.55 7.91407 0 0.197028
2.65 7.91407 0 0.276841
2.75 7.91407 0 0.373497
2.9 7.91407 0 1.14733
3.1 7.91407 0 1.96044
3.3 1.19461 0.0391388 3.19571
3.5 0.556688 0.495965 5.05571
3.7 0.585537 1.94128 7.47863
3.95 0.422811 6.31701 18.0361
4.25 0.168933 15.0163 25.5038
4.55 0.165087 14.1223 36.822
4.85 0.162466 13.3802 39.4249
&
P.23 C.32 122.795 179.811
1.55 8.66804 0 1.89003e-05
1.65 8.66804 0 0.000320173
1.75 8.66804 0 0.000859099
1.85 8.66804 0 0.00369129
1.95 8.66804 0 0.00955559
2.05 8.66804 0 0.0269281
2.15 8.66804 0 0.0472445
2.25 8.66804 0 0.080519
2.35 8.66804 0 0.11637
2.45 8.66804 0 0.191831
2.55 8.66804 0 0.253338
2.65 8.66804 0 0.355963
2.75 4.25331 0.000653595 0.480243
2.9 8.66804 0 1.47525
3.1 4.62993 0.00130719 2.52076
3.3 0 0.007365 4.10907
3.5 0.838103 0.472819 6.50068
3.7 0.766272 2.29394 9.6161
3.95 0.143672 13.8757 23.1909
4.25 -0.0596744 34.8098 32.793
4.55 0.0428999 31.5329 47.3462
4.85 0 39.8009 50.6929
&
P.23 C.32_g_CA 12.4306 22.9884
1.55 2.57628 0 1.11379e-05
1.65 2.57628 0 4.96547e-05
1.75 2.57628 0 0.000118555
1.85 2.57628 0 0.000480643
1.95 2.57628 0 0.00123038
2.05 2.57628 0 0.00345141
2.15 2.57628 0 0.0060488
2.25 2.57628 0 0.0103028
2.35 2.57628 0 0.0148864
2.45 2.57628 0 0.0245338
2.55 2.57628 0 0.0323973
2.65 2.57628 0 0.0455176
2.75 2.57628 0 0.0614065
2.9 2.57628 0 0.188615
3.1 2.57628 0 0.32228
3.3 2.51183 0.000223764 0.525342
3.5 1.90807 0.00581395 0.831103
3.7 1.94102 0.0194605 1.2294
3.95 0.16281 0.996431 2.96491
4.25 0.0121382 3.68915 4.1925
4.55 0.108918 3.67624 6.05309
4.85 0 4.04329 6.48095
&
P.23 C.33 18.5838 34.7675
1.55 3.76176 0 1.17209e-05
1.65 3.76176 0 6.99735e-05
1.75 3.76176 0 0.000174178
1.85 3.76176 0 0.000721797
1.95 3.76176 0 0.00185569
2.05 3.76176 0 0.00521476
2.15 3.76176 0 0.00914303
2.25 3.76176 0 0.0155768
2.35 3.76176 0 0.0225089
2.45 3.76176 0 0.0370996
2.55 3.76176 0 0.0489923
2.65 3.76176 0 0.0688353
2.75 3.76176 0 0.0928655
2.9 3.76176 0 0.285254
3.1 3.76176 0 0.487409
3.3 3.76176 0 0.794518
3.5 3.76176 0 1.25695
3.7 0.190853 0.333333 1.85933
3.95 0 3.19848 4.4841
4.25 0.0516618 3.23758 6.3407
4.55 0.0382691 6.06476 9.15463
4.85 0.0569188 5.74969 9.80174
&
P.23 C.33_CA 49.4206 110.624
1.55 7.21132 0 1.54757e-05
1.65 7.21132 0 0.000200826
1.75 7.21132 0 0.000532386
1.85 7.21132 0 0.00227482
1.95 7.21132 0 0.00588268
2.05 7.21132 0 0.0165707
2.15 7.21132 0 0.0290698
2.25 7.21132 0 0.0495411
2.35 7.21132 0 0.0715977
2.45 7.21132 0 0.118023
2.55 7.21132 0 0.155864
2.65 7.21132 0 0.219001
2.75 7.21132 0 0.295461
2.9 7.21132 0 0.907611
3.1 7.21132 0 1.55083
3.3 7.21132 0 2.52801
3.5 0.0582078 0.00671141 3.99938
3.7 0.0787192 1.12761 5.91606
3.95 0.0815272 7.06842 14.2676
4.25 0.265122 9.24272 20.1751
4.55 0.226013 12.4102 29.1285
4.85 0.251271 19.5649 31.1875
&
P.23 C.ar2 49.1635 156.442
1.55 8.25045 0 1.77435e-05
1.65 8.25045 0 0.00027986
1.75 8.25045 0 0.000748742
1.85 8.25045 0 0.00321284
1.95 8.25045 0 0.00831496
2.05 8.25045 0 0.0234296
2.15 8.25045 0 0.0411055
2.25 8.25045 0 0.0700553
2.35 8.25045 0 0.101247
2.45 8.25045 0 0.1669
2.55 8.25045 0 0.220413
2.65 8.25045 0 0.3097
2.75 8.25045 0 0.417827
2.9 8.25045 0 1.28351
3.1 0.485321 0.172764 2.19314
3.3 8.25045 0 3.57502
3.5 0.0492189 1.16667 5.65579
3.7 0.0367299 1.00815 8.36631
3.95 0.183008 5.31371 20.1768
4.25 0.217519 12.6135 28.5309
4.55 0.432664 9.79072 41.1926
4.85 0.349729 19.098 44.1044
&
P.23 C.ar2_h 21.8314 22.5818
1.55 2.52693 0 1.11178e-05
1.65 2.52693 0 4.89534e-05
1.75 2.52693 0 0.000116635
1.85 2.52693 0 0.00047232
1.95 2.52693 0 0.00120879
2.05 2.52693 0 0.00339054
2.15 2.52693 0 0.005942
2.25 2.52693 0 0.0101208
2.35 2.52693 0 0.0146233
2.45 2.52693 0 0.0241001
2.55 0.0277708 0.00130719 0.0318245
2.65 2.52693 0 0.0447127
2.75 0.0264351 0.000653595 0.0603206
2.9 0.122899 0.00457516 0.185279
3.1 1.07764 0.00261438 0.316581
3.3 1.85703 0.00196078 0.516051
3.5 1.15834 0.00457516 0.816405
3.7 0 1.33464 1.20766
3.95 0.629893 0.578063 2.91247
4.25 0.597237 1.83354 4.11836
4.55 0 6.34641 5.94603
4.85 -0.325071 11.7231 6.36633
&
P.23 C.ar3 6.37572 46.18
1.55 4.59993 0 1.22858e-05
1.65 4.59993 0 8.96599e-05
1.75 4.59993 0 0.000228069
1.85 4.59993 0 0.000955446
1.95 4.59993 0 0.00246154
2.05 4.59993 0 0.00692323
2.15 4.59993 0 0.012141
2.25 4.59993 0 0.0206867
2.35 4.59993 0 0.0298942
2.45 4.59993 0 0.0492744
2.55 4.59993 0 0.0650708
2.65 4.59993 0 0.0914273
2.75 4.59993 0 0.123346
2.9 4.59993 0 0.378887
3.1 4.59993 0 0.647399
3.3 4.59993 0 1.05532
3.5 3.35876 0.000653595 1.66954
3.7 2.23175 0.00671141 2.46966
3.95 3.2676 0.0436275 5.95601
4.25 2.33682 0.104424 8.42205
4.55 0.311267 1.14813 12.1597
4.85 0 5.07218 13.0192
&
P.23 C.ar3_y_CZ 22.8564 16.36
1.55 2.56033 0 1.08098e-05
1.65 2.56033 0 3.82208e-05
1.75 2.56033 0 8.72547e-05
1.85 2.56033 0 0.00034494
1.95 2.56033 0 0.000878499
2.05 2.56033 0 0.00245913
2.15 2.56033 0 0.0043076
2.25 2.56033 0 0.00733505
2.35 2.56033 0 0.010597
2.45 2.56033 0 0.0174627
2.55 2.56033 0 0.0230589
2.65 2.56033 0 0.0323961
2.75 2.56033 0 0.0437037
2.9 2.12583 0.00609756 0.134233
3.1 2.56033 0 0.229358
3.3 2.56033 0 0.37387
3.5 2.56033 0 0.591469
3.7 2.56033 0 0.874924
3.95 0 1.70671 2.11002
4.25 0.101185 2.67248 2.98366
4.55 -0.0311781 8.6425 4.30777
4.85 -0.0809505 9.82857 4.61227
&
P.23 N.41 20.6488 8.44408
1.55 2.28277 0 1.0418e-05
1.65 2.28277 0 2.45659e-05
1.75 2.28277 0 4.98743e-05
1.85 2.28277 0 0.000182876
1.95 -0.324077 0.000653595 0.000458268
2.05 2.28277 0 0.00127409
2.15 2.28277 0 0.00222817
2.25 0 0.000653595 0.00379076
2.35 2.28277 0 0.00547437
2.45 2.28277 0 0.00901807
2.55 2.28277 0 0.0119065
2.65 0 0.000653595 0.0167258
2.75 2.28277 0 0.0225621
2.9 2.28277 0 0.0692882
3.1 0.538794 0.0332108 0.118386
3.3 -0.985464 2.1072 0.192975
3.5 -0.698318 2.12729 0.305286
3.7 -0.761203 3.84305 0.451589
3.95 -0.746897 3.3724 1.08907
4.25 -0.352277 2.64414 1.53999
4.55 -0.101579 2.48814 2.22342
4.85 -0.484101 4.03139 2.38058
&
P.23 N.ar2 0.57925 5.4947
1.55 0.153487 0 1.0272e-05
1.65 0.153487 0 1.94783e-05
1.75 0.153487 0 3.59469e-05
1.85 0.153487 0 0.000122493
1.95 0.153487 0 0.000301695
2.05 0.153487 0 0.000832567
2.15 0.153487 0 0.0014534
2.25 0.153487 0 0.0024702
2.35 0.153487 0 0.00356575
2.45 0.153487 0 0.0058717
2.55 0.153487 0 0.00775123
2.65 0.153487 0 0.0108872
2.75 0.153487 0 0.014685
2.9 0.153487 0 0.0450904
3.1 0.153487 0 0.0770392
3.3 0.153487 0 0.125575
3.5 0.153487 0 0.198658
3.7 0 0.0322617 0.29386
3.95 0.0457269 0.0518456 0.708681
4.25 0.153296 0.00116414 1.0021
4.55 0.110901 0.166201 1.44682
4.85 0.0979571 0.327778 1.54909
&
P.23 N.ar2_h 19.4467 21.679
1.55 2.41487 0 1.10731e-05
1.65 2.41487 0 4.7396e-05
1.75 2.41487 0 0.000112372
1.85 2.41487 0 0.000453835
1.95 2.41487 0 0.00116086
2.05 2.41487 0 0.00325538
2.15 0 0.00130719 0.00570483
2.25 2.41487 0 0.00971656
2.35 1.70565 0.000653595 0.014039
2.45 0 0.00261438 0.0231369
2.55 2.41487 0 0.0305525
2.65 0 0.00196078 0.0429254
2.75 0.0151196 0.000653595 0.0579093
2.9 1.02861 0.00130719 0.177872
3.1 1.48709 0.00130719 0.303924
3.3 2.41487 0 0.495419
3.5 0.0878013 0.151806 0.783763
3.7 -0.414999 3.41161 1.15937
3.95 -0.335553 4.8156 2.79602
4.25 -0.16237 4.71912 3.95369
4.55 0.0813109 4.66375 5.7083
4.85 0.442633 1.67498 6.11179
&
P.23 N.pl31_nq 19.8987 14.8393
1.55 2.18367 0 1.07345e-05
1.65 2.18367 0 3.55976e-05
1.75 2.18367 0 8.00736e-05
1.85 2.18367 0 0.000313806
1.95 2.18367 0 0.000797769
2.05 2.18367 0 0.00223147
2.15 2.18367 0 0.00390812
2.25 2.18367 0 0.00665416
2.35 2.18367 0 0.00961287
2.45 2.18367 0 0.0158404
2.55 2.18367 0 0.0209164
2.65 2.18367 0 0.0293857
2.75 2.18367 0 0.0396422
2.9 2.18367 0 0.121757
3.1 2.18367 0 0.20804
3.3 1.43485 0.007365 0.339119
3.5 -0.290356 2.04127 0.536491
3.7 -0.0721412 2.52901 0.793597
3.95 -0.356811 3.6327 1.91389
4.25 -0.108868 5.5658 2.70632
4.55 0 3.1036 3.90735
4.85 0.0744443 3.01898 4.18354
&
P.23 N.pl31_r 44.0543 20.0958
1.55 4.46008 0 1.09947e-05
1.65 4.46008 0 4.46651e-05
1.75 4.46008 0 0.000104896
1.85 4.46008 0 0.000421423
1.95 4.46008 0 0.00107682
2.05 4.46008 0 0.00301838
2.15 4.46008 0 0.00528896
2.25 4.46008 0 0.00900773
2.35 4.46008 0 0.0130145
2.45 4.46008 0 0.0214481
2.55 4.46008 0 0.0283221
2.65 -1.13675 0.125 0.0397915
2.75 0 0.00671141 0.0536811
2.9 1.69976 0.00771242 0.164883
3.1 -0.166624 0.54027 0.28173
3.3 -0.546039 1.67054 0.459241
3.5 -0.354044 2.74057 0.726529
3.7 -0.451127 4.19064 1.07471
3.95 -0.682757 13.1056 2.59184
4.25 -0.385739 8.27979 3.66497
4.55 -0.306785 7.53309 5.29144
4.85 -0.0324125 5.8543 5.66548
&
P.23 N.pl32_N 49.6053 111.28
1.55 7.22902 0 1.55081e-05
1.65 7.22902 0 0.000201956
1.75 7.22902 0 0.000535481
1.85 7.22902 0 0.00228824
1.95 7.22902 0 0.00591747
2.05 7.22902 0 0.0166688
2.15 7.22902 0 0.0292419
2.25 7.22902 0 0.0498345
2.35 7.22902 0 0.0720218
2.45 7.22902 0 0.118722
2.55 7.22902 0 0.156787
2.65 7.22902 0 0.220298
2.75 7.22902 0 0.297211
2.9 0 0.333333 0.912987
3.1 2.98051 0.000653595 1.56002
3.3 2.92079 0.00130719 2.54298
3.5 0.335167 1.3562 4.02307
3.7 0.353865 3.62396 5.95111
3.95 0.131455 10.2019 14.3521
4.25 0.161411 13.4106 20.2946
4.55 0.552705 6.24631 29.3011
4.85 0.0481706 14.431 31.3722
&
P.23 N.pl32_r 10.87 8.86371
1.55 0.826074 0 1.04387e-05
1.65 0.826074 0 2.52898e-05
1.75 0.826074 0 5.18559e-05
1.85 0.826074 0 0.000191467
1.95 0.826074 0 0.000480545
2.05 0.826074 0 0.00133691
2.15 0.826074 0 0.0023384
2.25 0.826074 0 0.00397865
2.35 0.826074 0 0.00574592
2.45 0.826074 0 0.00946573
2.55 0.826074 0 0.0124977
2.65 0.826074 0 0.0175565
2.75 0.826074 0 0.0236828
2.9 0.826074 0 0.072731
3.1 0.826074 0 0.124269
3.3 0.826074 0 0.202564
3.5 0.794429 0.00671141 0.320457
3.7 0.614691 0.0490967 0.47403
3.95 0.154929 0.851369 1.14319
4.25 0 2.21899 1.61652
4.55 0 2.52508 2.33391
4.85 -0.227894 5.21873 2.49889
&
P.23 N.pl33 3.61538 3.70221
1.55 0.0494977 0 1.01833e-05
1.65 0.0494977 0 1.63863e-05
1.75 0.0494977 0 2.74824e-05
1.85 0.0494977 0 8.57956e-05
1.95 0.0494977 0 0.000206538
2.05 0.0494977 0 0.000564228
2.15 0.0494977 0 0.00098253
2.25 0.0494977 0 0.00166763
2.35 0.0494977 0 0.00240579
2.45 0.0494977 0 0.00395949
2.55 0.0494977 0 0.00522587
2.65 0.0494977 0 0.00733885
2.75 0.0494977 0 0.00989771
2.9 0.0494977 0 0.0303842
3.1 0.0494977 0 0.0519106
3.3 0.0494977 0 0.0846131
3.5 0.0494977 0 0.133855
3.7 0.0494977 0 0.198
3.95 0.0478494 0.00671141 0.477497
4.25 -0.129087 2.81308 0.675198
4.55 0 0.76455 0.974839
4.85 0.0471482 0.0310439 1.04375
&
P.23 O.21_O 37.8263 111.055
1.55 7.22296 0 1.5497e-05
1.65 7.22296 0 0.000201568
1.75 7.22296 0 0.000534419
1.85 7.22296 0 0.00228363
1.95 7.22296 0 0.00590553
2.05 7.22296 0 0.0166351
2.15 7.22296 0 0.0291829
2.25 7.22296 0 0.0497338
2.35 7.22296 0 0.0718762
2.45 7.22296 0 0.118482
2.55 7.22296 0 0.15647
2.65 7.22296 0 0.219853
2.75 7.22296 0 0.29661
2.9 7.22296 0 0.911142
3.1 0 0.5 1.55687
3.3 0.134942 0.5 2.53784
3.5 1.05079 0.301504 4.01494
3.7 0.852154 0.536951 5.93908
3.95 0.364823 4.22877 14.3231
4.25 0.446439 7.8134 20.2535
4.55 0.360188 12.306 29.2418
4.85 0.294281 11.6397 31.3088
&
P.23 O.21_nq 11.1086 13.9858
1.55 1.31791 0 1.06923e-05
1.65 1.31791 0 3.41253e-05
1.75 1.31791 0 7.60432e-05
1.85 1.31791 0 0.000296332
1.95 1.31791 0 0.000752459
2.05 1.31791 0 0.0021037
2.15 1.31791 0 0.00368391
2.25 1.31791 0 0.00627201
2.35 1.31791 0 0.00906055
2.45 1.31791 0 0.0149299
2.55 1.31791 0 0.0197139
2.65 1.31791 0 0.0276961
2.75 1.31791 0 0.0373627
2.9 1.31791 0 0.114754
3.1 0 0.0909091 0.196074
3.3 0.978843 0.0134228 0.319614
3.5 0.107748 0.208634 0.505634
3.7 -0.237137 1.36167 0.747953
3.95 0.233651 1.09676 1.80381
4.25 -0.248046 3.81366 2.55066
4.55 0 2.58267 3.68261
4.85 0.337546 1.94083 3.94292
&
P.23 O.31_st 31.5937 24.4771
1.55 3.48229 0 1.12116e-05
1.65 3.48229 0 5.22227e-05
1.75 3.48229 0 0.000125585
1.85 3.48229 0 0.000511121
1.95 3.48229 0 0.00130941
2.05 3.48229 0 0.00367426
2.15 3.48229 0 0.00643986
2.25 3.48229 0 0.0109694
2.35 3.48229 0 0.0158497
2.45 3.48229 0 0.0261219
2.55 3.48229 0 0.0344946
2.65 3.48229 0 0.0484645
2.75 3.48229 0 0.0653823
2.9 -0.494399 0.333333 0.200828
3.1 0.747166 0.0441319 0.34315
3.3 0 0.506934 0.559362
3.5 -0.964502 5.49548 0.884923
3.7 -0.899181 8.42965 1.30901
3.95 -0.834566 9.08029 3.15691
4.25 0.565505 1.50822 4.464
4.55 1.05259 0.618811 6.44507
4.85 0 5.57682 6.90064
&
P.23 O.31_y 25.0247 16.7724
1.55 2.81366 0 1.08302e-05
1.65 2.81366 0 3.89322e-05
1.75 2.81366 0 8.92019e-05
1.85 2.81366 0 0.000353382
1.95 -1.74923 0.00609756 0.00090039
2.05 2.81366 0 0.00252086
2.15 2.81366 0 0.00441592
2.25 2.81366 0 0.00751968
2.35 2.81366 0 0.0108638
2.45 2.81366 0 0.0179026
2.55 2.81366 0 0.0236398
2.65 2.81366 0 0.0332124
2.75 2.81366 0 0.044805
2.9 2.81366 0 0.137616
3.1 2.81366 0 0.235139
3.3 0.542668 0.212525 0.383294
3.5 -0.755557 2.51601 0.606377
3.7 -1.12478 13.6105 0.896976
3.95 -0.747738 5.14297 2.1632
4.25 0 1.2676 3.05886
4.55 0.180938 1.82044 4.41635
4.85 1.3407 0.448537 4.72852
&
P.23 O.co21 31.4419 48.0026
1.55 4.71495 0 1.2376e-05
1.65 4.71495 0 9.28039e-05
1.75 4.71495 0 0.000236676
1.85 4.71495 0 0.00099276
1.95 4.71495 0 0.0025583
2.05 4.71495 0 0.00719607
2.15 4.71495 0 0.0126198
2.25 4.71495 0 0.0215027
2.35 4.71495 0 0.0310736
2.45 4.71495 0 0.0512187
2.55 4.71495 0 0.0676386
2.65 4.71495 0 0.0950353
2.75 4.71495 0 0.128213
2.9 4.71495 0 0.39384
3.1 0 0.0606061 0.67295
3.3 -0.119136 1.23701 1.09697
3.5 -0.207014 2.19482 1.73543
3.7 0 1.74555 2.56713
3.95 0.24098 2.48137 6.19108
4.25 0 8.47239 8.75445
4.55 0.00289089 6.70903 12.6396
4.85 0 8.54113 13.533
&
P.23 S.31 2.10089 6.06612
1.55 0.201484 0 1.03003e-05
1.65 0.201484 0 2.0464e-05
1.75 0.201484 0 3.86452e-05
1.85 0.201484 0 0.000134192
1.95 0.201484 0 0.00033203
2.05 0.201484 0 0.000918109
2.15 0.201484 0 0.0016035
2.25 0.201484 0 0.00272605
2.35 0.201484 0 0.00393553
2.45 0.201484 0 0.00648128
2.55 0.201484 0 0.00855627
2.65 0.201484 0 0.0120184
2.75 0.201484 0 0.0162111
2.9 0.201484 0 0.0497785
3.1 0.201484 0 0.0850499
3.3 0.201484 0 0.138633
3.5 0.201484 0 0.219317
3.7 0.201484 0 0.324418
3.95 0.201484 0 0.782379
4.25 0.19784 0.0126582 1.10631
4.55 0.0253611 1.08824 1.59728
4.85 0.00964105 1 1.71018
&
P.23 S.32 1.30524 8.7753
1.55 0.516255 0 1.04344e-05
1.65 0.516255 0 2.51373e-05
1.75 0.516255 0 5.14384e-05
1.85 0.516255 0 0.000189657
1.95 0.516255 0 0.000475852
2.05 0.516255 0 0.00132368
2.15 0.516255 0 0.00231518
2.25 0.516255 0 0.00393906
2.35 0.516255 0 0.00568871
2.45 0.516255 0 0.00937142
2.55 0.516255 0 0.0123731
2.65 0.516255 0 0.0173815
2.75 0.516255 0 0.0234467
2.9 0.516255 0 0.0720056
3.1 0.516255 0 0.123029
3.3 0.516255 0 0.200544
3.5 0.516255 0 0.317261
3.7 0.516255 0 0.469302
3.95 0.516255 0 1.13179
4.25 0.503153 0.03125 1.6004
4.55 0.0826084 1.08719 2.31064
4.85 0.301411 0.186801 2.47396
&
P.23 c.33 1.47437 21.0198
1.55 2.33087 0 1.10404e-05
1.65 2.33087 0 4.62589e-05
1.75 2.33087 0 0.000109259
1.85 2.33087 0 0.000440339
1.95 2.33087 0 0.00112587
2.05 2.33087 0 0.0031567
2.15 2.33087 0 0.00553167
2.25 2.33087 0 0.00942142
2.35 2.33087 0 0.0136124
2.45 2.33087 0 0.0224337
2.55 2.33087 0 0.0296238
2.65 2.33087 0 0.0416205
2.75 2.33087 0 0.0561487
2.9 2.33087 0 0.172464
3.1 2.33087 0 0.294683
3.3 2.33087 0 0.480355
3.5 2.33087 0 0.759932
3.7 2.33087 0 1.12412
3.95 2.33087 0 2.71101
4.25 2.04062 0.00694071 3.83348
4.55 0.336828 1.38766 5.53473
4.85 1.3039 0.0797619 5.92596
&
P.35 C.23_C 1839.08 929.225
1.55 15.6431 0 0.000608362
1.65 15.6431 0 0.00141704
1.75 15.6431 0 0.00259811
1.85 15.6431 0 0.00365891
1.95 15.6431 0 0.00524554
2.05 15.6431 0 0.00710043
2.15 15.6431 0 0.00978657
2.25 15.6431 0 0.0115742
2.35 15.6431 0 0.0156495
2.45 15.6431 0 0.0190497
2.55 15.6431 0 0.0256648
2.65 15.6431 0 0.0473541
2.75 15.6431 0 0.0942534
2.9 15.6431 0 0.773278
3.1 0.558905 0.0216088 3.20066
3.3 0.0736304 0.0942817 9.42953
3.5 0.8475 1.06972 20.4577
3.7 1.12235 2.77613 37.0889
3.95 0.331916 37.7509 102.005
4.25 -0.0299701 281.457 174.078
4.55 -0.272047 719.736 247.279
4.85 -0.277429 796.169 334.67
&
P.35 C.23_de 503.261 183.571
1.55 11.7554 0 0.000128208
1.65 11.7554 0 0.000287964
1.75 11.7554 0 0.000521288
1.85 11.7554 0 0.00073085
1.95 11.7554 0 0.00104429
2.05 11.7554 0 0.00141073
2.15 11.7554 0 0.00194138
2.25 11.7554 0 0.00229453
2.35 11.7554 0 0.00309962
2.45 11.7554 0 0.00377133
2.55 11.7554 0 0.00507816
2.65 11.7554 0 0.00936294
2.75 11.7554 0 0.018628
2.9 11.7554 0 0.152771
3.1 11.7554 0 0.632306
3.3 1.51786 0.408287 1.86283
3.5 0.549808 1.64259 4.04147
3.7 0.594277 2.91385 7.32701
3.95 0 23.4303 20.1513
4.25 0 117.146 34.3895
4.55 0 178.747 48.8505
4.85 0 178.973 66.1149
&
P.35 C.23_nq 241.38 113.704
1.55 9.55131 0 8.32179e-05
1.65 9.55131 0 0.000182171
1.75 9.55131 0 0.000326691
1.85 9.55131 0 0.000456494
1.95 9.55131 0 0.000650641
2.05 9.55131 0 0.000877612
2.15 9.55131 0 0.0012063
2.25 9.55131 0 0.00142504
2.35 9.55131 0 0.00192371
2.45 9.55131 0 0.00233977
2.55 9.55131 0 0.00314921
2.65 9.55131 0 0.0058032
2.75 9.55131 0 0.011542
2.9 9.55131 0 0.09463
3.1 1.55088 0.000929791 0.391654
3.3 1.42085 0.00278937 1.15384
3.5 0 0.855558 2.50329
3.7 0.326178 2.23016 4.53835
3.95 0.197834 10.2412 12.4817
4.25 0 34.0776 21.3008
4.55 0 71.3419 30.258
4.85 0 122.629 40.9516
&
P.35 C.23_r 785.674 79.9723
1.55 13.0917 0 6.1497e-05
1.65 13.0917 0 0.000131095
1.75 13.0917 0 0.000232742
1.85 13.0917 0 0.000324037
1.95 13.0917 0 0.000460588
2.05 13.0917 0 0.000620226
2.15 13.0917 0 0.000851405
2.25 13.0917 0 0.00100525
2.35 13.0917 0 0.00135599
2.45 13.0917 0 0.00164862
2.55 13.0917 0 0.00221794
2.65 13.0917 0 0.00408459
2.75 13.0917 0 0.00812091
2.9 1.97362 0.00102902 0.06656
3.1 1.04532 0.0463488 0.275469
3.3 0.352211 0.570623 0.811546
3.5 -0.16395 2.07434 1.76066
3.7 0.115933 2.84259 3.192
3.95 0 41.1483 8.77891
4.25 0 290.599 14.9817
4.55 -0.0919176 230.343 21.2816
4.85 -0.131424 218.049 28.8029
&
P.35 C.31 710.545 1083.33
1.55 14.0555 0 0.000707598
1.65 14.0555 0 0.00165039
1.75 14.0555 0 0.00302734
1.85 14.0555 0 0.00426406
1.95 14.0555 0 0.00611383
2.05 14.0555 0 0.00827635
2.15 14.0555 0 0.011408
2.25 14.0555 0 0.013492
2.35 14.0555 0 0.0182433
2.45 14.0555 0 0.0222073
2.55 14.0555 0 0.0299195
2.65 14.0555 0 0.0552059
2.75 0 0.000276855 0.109883
2.9 0.0739554 0.00486348 0.901521
